MPN	product_id	gtin	title	Description	price	url	actualImgUrl	product_url	image_url	product_category	brand	availability	Shipping Cost	MSRP	parent_product_id
OP-ALCLB5-AST-BLS-K	OP-ALCLB5-AST-BLS-K	1.85E+11	Astoria 5pc Club Chair Set - Bliss Blue	Create an outdoor retreat that you will want to return to over and over with patio chairs that provide you comfort with durability. This 5-piece set is perfect for sharing a moment with a friend under the sky; as you keep items within reach on the side table and lounge using the ottomans. Whether you are adding to an existing set; or filling in a smaller area; this collection will stay with you for years of memories under the sky.<br><br>Features:<ul><li>Frame constructed with high quality; solid; bronze finish; powder-coated; sand cast; aluminum for years of durability.</li><li>3 layer weatherproof foam cushions deliver superior comfort while allowing moisture to completely drain.</li><li>Plush cushions are constructed from high density layered foam with breathable mesh bottom and wrapped in Sunsharp; all weather; fade resistant fabric.</li><li>Includes four accent pillows in Sybil Seaside.</li><li>Made from 100% recyclable materials.</li><li>Virtually maintenance free. Just wash with	1799.99	http://www.rstbrands.com/Astoria-5pc-Club-Chair-Set-Bliss-Blue	https://www.rstbrands.com/ProductImages/OP-ALCLB5-AST-BLS-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Astoria-5pc-Club-Chair-Set-Bliss-Blue	http://www.rstbrands.com/ProductImages/OP-ALCLB5-AST-BLS-K_main-1.jpg	Outdoor Chairs;Sale	RST Brands	In Stock	85	1799.99	Astoria 5pc Club Chair Set
OP-ALCLB5-AST-SLT-K	OP-ALCLB5-AST-SLT-K	1.85E+11	Astoria 5pc Club Chair Set - Slate Grey	Create an outdoor retreat that you will want to return to over and over with patio chairs that provide you comfort with durability. This 5-piece set is perfect for sharing a moment with a friend under the sky; as you keep items within reach on the side table and lounge using the ottomans. Whether you are adding to an existing set; or filling in a smaller area; this collection will stay with you for years of memories under the sky.<br><br>Features:<ul><li>Frame constructed with high quality; solid; bronze finish; powder-coated; sand cast; aluminum for years of durability.</li><li>3 layer weatherproof foam cushions deliver superior comfort while allowing moisture to completely drain.</li><li>Plush cushions are constructed from high density layered foam with breathable mesh bottom and wrapped in Sunbrella; all weather; fade resistant fabric.</li><li>Includes two accent pillows in Corridor Dove.</li><li>Made from 100% recyclable materials.</li><li>Virtually maintenance free. Just wash with	1799.99	http://www.rstbrands.com/Astoria-5pc-Club-Chair-Set-Slate-Grey	https://www.rstbrands.com/ProductImages/OP-ALCLB5-AST-SLT-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Astoria-5pc-Club-Chair-Set-Slate-Grey	http://www.rstbrands.com/ProductImages/OP-ALCLB5-AST-SLT-K_main-1.jpg	Outdoor Chairs;Sale	RST Brands	In Stock	85	1799.99	Astoria 5pc Club Chair Set
OP-ALCLB5-AST-TKA-K	OP-ALCLB5-AST-TKA-K	1.85E+11	Astoria 5pc Club Chair Set - Tikka Orange	Create an outdoor retreat that you will want to return to over and over with patio chairs that provide you comfort with durability. This 5-piece set is perfect for sharing a moment with a friend; as you keep items within reach on the side table and lounge using the ottomans. Whether you are adding to an existing set; or filling in a smaller area; this collection will stay with you for years of memories under the sky.<br><br>Features:<ul><li>Frame constructed with high quality; solid; bronze finish; powder-coated; sand cast; aluminum for years of durability.</li><li>3 layer weatherproof foam cushions deliver superior comfort while allowing moisture to completely drain.</li><li>Plush cushions are constructed from high density layered foam with breathable mesh bottom and wrapped in Sunbrella; all weather; fade resistant fabric.</li><li>Includes two accent pillows in Dupione Nectarine.</li><li>Made from 100% recyclable materials.</li><li>Virtually maintenance free. Just wash with a hose an	1799.99	http://www.rstbrands.com/Astoria-5pc-Club-Chair-Set-Tikka-Orange	https://www.rstbrands.com/ProductImages/OP-ALCLB5-AST-TKA-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Astoria-5pc-Club-Chair-Set-Tikka-Orange	http://www.rstbrands.com/ProductImages/OP-ALCLB5-AST-TKA-K_main-1.jpg	Outdoor Chairs	RST Brands	In Stock	85	1799.99	Astoria 5pc Club Chair Set
OP-ALCLB5-AST-MOR-K	OP-ALCLB5-AST-MOR-K	6.16E+11	Astoria 5pc Club Chair Set - Moroccan Cream	Create an outdoor retreat that you will want to return to over and over with patio chairs that provide you comfort with durability. This 5-piece set is perfect for sharing a moment with a friend under the sky; as you keep items within reach on the side table and lounge using the ottomans. Whether you are adding to an existing set; or filling in a smaller area; this collection will stay with you for years of memories under the sky.<br><br>Features:<ul><li>Frame constructed with high quality; solid; bronze finish; powder-coated; sand cast; aluminum for years of durability.</li><li>3 layer weatherproof foam cushions deliver superior comfort while allowing moisture to completely drain.</li><li>Plush cushions are constructed from high density layered foam with breathable mesh bottom and wrapped in Sunbrella; all weather; fade resistant fabric.</li><li>Includes two accent pillows in Tango Mink.</li><li>Made from 100% recyclable materials.</li><li>Virtually maintenance free. Just wash with a	1799.99	http://www.rstbrands.com/Astoria-5pc-Club-Chair-Set-Moroccan-Cream	https://www.rstbrands.com/ProductImages/OP-ALCLB5-AST-MOR-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Astoria-5pc-Club-Chair-Set-Moroccan-Cream	http://www.rstbrands.com/ProductImages/OP-ALCLB5-AST-MOR-K_main-1.jpg	Outdoor Chairs	RST Brands	In Stock	85	1799.99	Astoria 5pc Club Chair Set
OP-ALCLB5-AST-CHR-K	OP-ALCLB5-AST-CHR-K	6.16E+11	Astoria 5pc Club Chair Set - Charcoal Grey	Create an outdoor retreat that you will want to return to over and over with patio chairs that provide you comfort with durability. This 5-piece set is perfect for sharing a moment with a friend under the sky; as you keep items within reach on the side table and lounge using the ottomans. Whether you are adding to an existing set; or filling in a smaller area; this collection will stay with you for years of memories under the sky.<br><br>Features:<ul><li>Frame constructed with high quality; solid; bronze finish; powder-coated; sand cast; aluminum for years of durability.</li><li>3 layer weatherproof foam cushions deliver superior comfort while allowing moisture to completely drain.</li><li>Plush cushions are constructed from high density layered foam with breathable mesh bottom and wrapped in Sunbrella; all weather; fade resistant fabric.</li><li>Includes two accent pillows in Foster Metallic.</li><li>Made from 100% recyclable materials.</li><li>Virtually maintenance free. Just wash wi	1799.99	http://www.rstbrands.com/Astoria-5pc-Club-Chair-Set-Charcoal-Grey	https://www.rstbrands.com/ProductImages/OP-ALCLB5-AST-CHR-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Astoria-5pc-Club-Chair-Set-Charcoal-Grey	http://www.rstbrands.com/ProductImages/OP-ALCLB5-AST-CHR-K_main-1.jpg	Outdoor Chairs;Sale	RST Brands	In Stock	85	1799.99	Astoria 5pc Club Chair Set
OP-ALCLB5-AST-GNK-K	OP-ALCLB5-AST-GNK-K	6.16E+11	Astoria 5pc Club Chair Set - Ginkgo Green	Create an outdoor retreat that you will want to return to over and over with patio chairs that provide you comfort with durability. This 5-piece set is perfect for sharing a moment with a friend under the sky; as you keep items within reach on the side table and lounge using the ottomans. Whether you are adding to an existing set; or filling in a smaller area; this collection will stay with you for years of memories under the sky.<br><br>Features:<ul><li>Frame constructed with high quality; solid; bronze finish; powder-coated; sand cast; aluminum for years of durability.</li><li>3 layer weatherproof foam cushions deliver superior comfort while allowing moisture to completely drain.</li><li>Plush cushions are constructed from high density layered foam with breathable mesh bottom and wrapped in Sunbrella; all weather; fade resistant fabric.</li><li>Includes two accent pillows in Fischer Lagoon.</li><li>Made from 100% recyclable materials.</li><li>Virtually maintenance free. Just wash wit	1799.99	http://www.rstbrands.com/Astoria-5pc-Club-Chair-Set-Ginkgo-Green	https://www.rstbrands.com/ProductImages/OP-ALCLB5-AST-GNK-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Astoria-5pc-Club-Chair-Set-Ginkgo-Green	http://www.rstbrands.com/ProductImages/OP-ALCLB5-AST-GNK-K_main-1.jpg	Outdoor Chairs	RST Brands	In Stock	85	1799.99	Astoria 5pc Club Chair Set
OP-ALCLB5FT-AST-REG-K	OP-ALCLB5FT-AST-REG-K	6.16E+11	Astoria 5pc Fire Chat Set- Regatta Blue	<p>Warm your nights and create a beautiful focal point to your outdoor living area by adding a fire table to your collection. With seating for up to four guests; you can sink into deep seating while you host a conversation with all the delight of a fire without the mess to clean up when you're ready to retire.  </p> Features:  <ul><li>Fire table warms up to 55;000 BTU.</li> <li>Lightweight concrete surface is weatherproof; waterproof; bug-proof; and mold and mildew resistant.</li> <li>CSA Certified for safety.</li> <li>Side door allows you to easily access the propane tank; and keeps it hidden from sight. </li> <li>Recommended use with 20-lb liquid propane tank (not included).</li> <li>Flame is easy to ignite and adjust using the control panel. See assembly instructions for details.</li> <li>Kit includes elegant tempered glass media to sit in the burner tray; creating an ethereal glow.</li> <li>Weather resistant PVC cover is included to add longevity.</li> <li>Chairs are built with dur	4499.99	http://www.rstbrands.com/Astoria-5pc-Fire-Chat-Set-Regatta-Blue	https://www.rstbrands.com/ProductImages/OP-ALCLB5FT-AST-REG-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Astoria-5pc-Fire-Chat-Set-Regatta-Blue	http://www.rstbrands.com/ProductImages/OP-ALCLB5FT-AST-REG-K_main-1.jpg	Fire Tables	RST Brands	In Stock	90	4499.99	Astoria 5pc Fire Chat Set
OP-ALCLB5FT-AST-MOR-K	OP-ALCLB5FT-AST-MOR-K	6.16E+11	Astoria 5pc Fire Chat Set- Moroccan Cream	<p>Warm your nights and create a beautiful focal point to your outdoor living area by adding a fire table to your collection. With seating for up to four guests; you can sink into deep seating while you host a conversation with all the delight of a fire without the mess to clean up when you are ready to retire.  </p> Features:  <ul><li>Fire table warms up to 55;000 BTU.</li> <li>Lightweight concrete surface is weatherproof; waterproof; bug-proof; and mold and mildew resistant.</li> <li>CSA Certified for safety.</li> <li>Side door allows you to easily access the propane tank; and keeps it hidden from sight. </li> <li>Recommended use with 20-lb liquid propane tank (not included).</li> <li>Flame is easy to ignite and adjust using the control panel. See assembly instructions for details.</li> <li>Kit includes elegant tempered glass media to sit in the burner tray; creating an ethereal glow.</li> <li>Weather resistant PVC cover is included to add longevity.</li> <li>Chairs are built with du	3999.99	http://www.rstbrands.com/Astoria-5pc-Fire-Chat-Set-Moroccan-Cream	https://www.rstbrands.com/ProductImages/OP-ALCLB5FT-AST-MOR-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Astoria-5pc-Fire-Chat-Set-Moroccan-Cream	http://www.rstbrands.com/ProductImages/OP-ALCLB5FT-AST-MOR-K_main-1.jpg	Fire Tables	RST Brands	In Stock	90	3999.99	Astoria 5pc Fire Chat Set
OP-ALCLB5FT-AST-CHR-K	OP-ALCLB5FT-AST-CHR-K	6.16E+11	Astoria 5pc Fire Chat Set- Charcoal Grey	<p>Warm your nights and create a beautiful focal point to your outdoor living area by adding a fire table to your collection. With seating for up to four guests; you can sink into deep seating while you host a conversation with all the delight of a fire without the mess to clean up when you're ready to retire.  </p> Features:  <ul><li>Fire table warms up to 55;000 BTU.</li> <li>Lightweight concrete surface is weatherproof; waterproof; bug-proof; and mold and mildew resistant.</li> <li>CSA Certified for safety.</li> <li>Side door allows you to easily access the propane tank; and keeps it hidden from sight. </li> <li>Recommended use with 20-lb liquid propane tank (not included).</li> <li>Flame is easy to ignite and adjust using the control panel. See assembly instructions for details.</li> <li>Kit includes elegant tempered glass media to sit in the burner tray; creating an ethereal glow.</li> <li>Weather resistant PVC cover is included to add longevity.</li> <li>Chairs are built with dur	3999.99	http://www.rstbrands.com/Astoria-5pc-Fire-Chat-Set-Charcoal-Grey	https://www.rstbrands.com/ProductImages/OP-ALCLB5FT-AST-CHR-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Astoria-5pc-Fire-Chat-Set-Charcoal-Grey	http://www.rstbrands.com/ProductImages/OP-ALCLB5FT-AST-CHR-K_main-1.jpg	Fire Tables	RST Brands	In Stock	90	3999.99	Astoria 5pc Fire Chat Set
OP-ALCLB5FT-AST-BLS-K	OP-ALCLB5FT-AST-BLS-K	6.16E+11	Astoria 5pc Fire Chat Set- Bliss Blue	<p>Warm your nights and create a beautiful focal point to your outdoor living area by adding a fire table to your collection. With seating for up to four guests; you can sink into deep seating while you host a conversation with all the delight of a fire without the mess to clean up when you're ready to retire.  </p> Features:  <ul><li>Fire table warms up to 55;000 BTU.</li> <li>Lightweight concrete surface is weatherproof; waterproof; bug-proof; and mold and mildew resistant.</li> <li>CSA Certified for safety.</li> <li>Side door allows you to easily access the propane tank; and keeps it hidden from sight. </li> <li>Recommended use with 20-lb liquid propane tank (not included).</li> <li>Flame is easy to ignite and adjust using the control panel. See assembly instructions for details.</li> <li>Kit includes elegant tempered glass media to sit in the burner tray; creating an ethereal glow.</li> <li>Weather resistant PVC cover is included to add longevity.</li> <li>Chairs are built with dur	3999.99	http://www.rstbrands.com/Astoria-5pc-Fire-Chat-Set-Bliss-Blue	https://www.rstbrands.com/ProductImages/OP-ALCLB5FT-AST-BLS-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Astoria-5pc-Fire-Chat-Set-Bliss-Blue	http://www.rstbrands.com/ProductImages/OP-ALCLB5FT-AST-BLS-K_main-1.jpg	Fire Tables	RST Brands	In Stock	90	3999.99	Astoria 5pc Fire Chat Set
OP-ALCLB5FT-AST-GNK-K	OP-ALCLB5FT-AST-GNK-K	6.16E+11	Astoria 5pc Fire Chat Set- Ginkgo Green	<p>Warm your nights and create a beautiful focal point to your outdoor living area by adding a fire table to your collection. With seating for up to four guests; you can sink into deep seating while you host a conversation with all the delight of a fire without the mess to clean up when you're ready to retire.  </p> Features:  <ul><li>Fire table warms up to 55;000 BTU.</li> <li>Lightweight concrete surface is weatherproof; waterproof; bug-proof; and mold and mildew resistant.</li> <li>CSA Certified for safety.</li> <li>Side door allows you to easily access the propane tank; and keeps it hidden from sight. </li> <li>Recommended use with 20-lb liquid propane tank (not included).</li> <li>Flame is easy to ignite and adjust using the control panel. See assembly instructions for details.</li> <li>Kit includes elegant tempered glass media to sit in the burner tray; creating an ethereal glow.</li> <li>Weather resistant PVC cover is included to add longevity.</li> <li>Chairs are built with dur	3999.99	http://www.rstbrands.com/Astoria-5pc-Fire-Chat-Set-Ginkgo-Green	https://www.rstbrands.com/ProductImages/OP-ALCLB5FT-AST-GNK-K_main-1.jpg?resizeid=6&resizeh=600&resizew=600	http://www.rstbrands.com/Astoria-5pc-Fire-Chat-Set-Ginkgo-Green	http://www.rstbrands.com/ProductImages/OP-ALCLB5FT-AST-GNK-K_main-1.jpg	Fire Tables	RST Brands	In Stock	90	3999.99	Astoria 5pc Fire Chat Set
